step,time_hours,biomass,glucose,ethanol,contaminated,contamination_type,episode_id,has_contamination,contamination_step
27,27,6.178897653405178,9.893821609402973e-07,42.118425582228106,True,wild_yeast,13,True,22
28,28,6.071686265514482,9.893821609402973e-07,43.05357238878155,True,wild_yeast,13,True,22
29,29,5.966335121346587,9.893821609402973e-07,43.97249329796523,True,wild_yeast,13,True,22
30,30,5.862811943374455,9.893821609402973e-07,44.875469849146576,True,wild_yeast,13,True,22
31,31,5.761085014161782,9.893821609402973e-07,45.762778696325284,True,wild_yeast,13,True,22
32,32,5.661123166614727,9.893821609402973e-07,46.63469169316211,True,wild_yeast,13,True,22
33,33,5.562895774431275,9.893821609402973e-07,47.491475976283965,True,wild_yeast,13,True,22
34,34,5.466372742724632,9.893821609402973e-07,48.33339404707094,True,wild_yeast,13,True,22
35,35,5.371524498793588,9.893821609402973e-07,49.16070385216131,True,wild_yeast,13,True,22
36,36,5.278321983089062,9.893821609402973e-07,49.973658862245664,True,wild_yeast,13,True,22
37,37,5.186736640263164,9.893821609402973e-07,50.772508150140894,True,wild_yeast,13,True,22
38,38,5.096740410452427,9.893821609402973e-07,51.557496466821995,True,wild_yeast,13,True,22
39,39,5.008305720628069,9.893821609402973e-07,52.32886431686893,True,wild_yeast,13,True,22
40,40,4.921405478807302,9.893821609402973e-07,53.086848008958285,True,wild_yeast,13,True,22
41,41,4.83601306224656,9.893821609402973e-07,53.83167975884735,True,wild_yeast,13,True,22
42,42,4.752102308339993,9.893821609402973e-07,54.563587768761565,True,wild_yeast,13,True,22
43,43,4.6696475084317095,9.893821609402973e-07,55.28279628136701,True,wild_yeast,13,True,22
44,44,4.588623399945451,9.893821609402973e-07,55.98952564841909,True,wild_yeast,13,True,22
45,45,4.509005158645512,9.893821609402973e-07,56.68399239826611,True,wild_yeast,13,True,22
46,46,4.430768391010364,9.893821609402973e-07,57.36640930237023,True,wild_yeast,13,True,22
47,47,4.353889126792396,9.893821609402973e-07,58.03698544020465,True,wild_yeast,13,True,22
0,0,0.6005186822968237,18.917404565080407,0.5115828545350251,False,none,14,True,13
1,1,0.8376402610947529,18.386575739172077,1.2210289253383229,False,none,14,True,13
2,2,1.1638633188015712,17.65460549638911,2.198892169898322,False,none,14,True,13
3,3,1.6086801777069548,16.653367618261026,3.535712968479111,False,none,14,True,13
4,4,2.208031577236018,15.298381847427645,5.34342408114532,False,none,14,True,13
5,5,3.003050676592183,13.490225653419806,7.753124803597652,False,none,14,True,13
6,6,4.0361353124658725,11.121126394686296,10.905737685134673,False,none,14,True,13
7,7,5.3415108124283845,8.092413862311835,14.927793693634113,False,none,14,True,13
8,8,6.916895256327845,4.368488962173628,19.857012154313974,False,none,14,True,13
9,9,8.474803609992259,0.44160051763256686,24.99886114022578,False,none,14,True,13
10,10,8.440376988648074,9.818538880869665e-07,26.248870450982498,False,none,14,True,13
11,11,8.28156573705938,9.818538880869665e-07,27.161801560922356,False,none,14,True,13
12,12,8.12574262236684,9.818538880869665e-07,28.057555278794776,False,none,14,True,13
13,13,7.972851347548023,9.818538880869665e-07,28.497005254234665,True,acidic,14,True,13
14,14,7.822836823773413,9.818538880869665e-07,28.928186686049553,True,acidic,14,True,13
15,15,7.67564492303243,9.818538880869665e-07,29.351255152462894,True,acidic,14,True,13
16,16,7.531222535799558,9.818538880869665e-07,29.76636330430261,True,acidic,14,True,13
17,17,7.389517551857773,9.818538880869665e-07,30.173660920119627,True,acidic,14,True,13
18,18,7.250478841420027,9.818538880869665e-07,30.573294960449722,True,acidic,14,True,13
19,19,7.1140562368009155,9.818538880869665e-07,30.965409620493993,True,acidic,14,True,13
20,20,6.980200514222492,9.818538880869665e-07,31.350146382413765,True,acidic,14,True,13
21,21,6.848863376103028,9.818538880869665e-07,31.72764406623739,True,acidic,14,True,13
22,22,6.719997433592713,9.818538880869665e-07,32.09803888005725,True,acidic,14,True,13
23,23,6.593556189508711,9.818538880869665e-07,32.46146446907894,True,acidic,14,True,13
24,24,6.469494021520233,9.818538880869665e-07,32.818051963951795,True,acidic,14,True,13
25,25,6.347766165733086,9.818538880869665e-07,33.167930027951236,True,acidic,14,True,13
26,26,6.228328700527754,9.818538880869665e-07,33.511224903432414,True,acidic,14,True,13
27,27,6.111138530657321,9.818538880869665e-07,33.84806045753704,True,acidic,14,True,13
28,28,5.996153371780431,9.818538880869665e-07,34.17855822664967,True,acidic,14,True,13
29,29,5.8833317351413035,9.818538880869665e-07,34.50283746043137,True,acidic,14,True,13
30,30,5.772632912630053,9.818538880869665e-07,34.821015164760446,True,acidic,14,True,13
31,31,5.664016962092068,9.818538880869665e-07,35.13320614395702,True,acidic,14,True,13
32,32,5.557444692893391,9.818538880869665e-07,35.439523042272064,True,acidic,14,True,13
33,33,5.452877651826695,9.818538880869665e-07,35.740076384397284,True,acidic,14,True,13
34,34,5.350278109180784,9.818538880869665e-07,36.034974615505114,True,acidic,14,True,13
35,35,5.2496090451657595,9.818538880869665e-07,36.324324140266334,True,acidic,14,True,13
36,36,5.150834136544746,9.818538880869665e-07,36.608229361274034,True,acidic,14,True,13
37,37,5.053917743516933,9.818538880869665e-07,36.8867927167452,True,acidic,14,True,13
38,38,4.958824896876261,9.818538880869665e-07,37.16011471743015,True,acidic,14,True,13
39,39,4.865521285378685,9.818538880869665e-07,37.42829398292225,True,acidic,14,True,13
40,40,4.773973243396974,9.818538880869665e-07,37.69142727714135,True,acidic,14,True,13
41,41,4.6841477386993695,9.818538880869665e-07,37.949609543461115,True,acidic,14,True,13
42,42,4.596012360612543,9.818538880869665e-07,38.20293393873181,True,acidic,14,True,13
43,43,4.509535308256658,9.818538880869665e-07,38.451491867095896,True,acidic,14,True,13
44,44,4.424685379165825,9.818538880869665e-07,38.69537301269581,True,acidic,14,True,13
45,45,4.341431957915873,9.818538880869665e-07,38.93466537236077,True,acidic,14,True,13
46,46,4.259745005151908,9.818538880869665e-07,39.16945528714449,True,acidic,14,True,13
47,47,4.1795950467293395,9.818538880869665e-07,39.39982747353672,True,acidic,14,True,13
0,0,0.6259915668706567,22.42425090413637,0.4967184506180939,False,none,15,False,-1
1,1,0.8753178282078321,21.831208935995946,1.1872586213150944,False,none,15,False,-1
2,2,1.2191234909265818,21.011625850757465,2.141368140360553,False,none,15,False,-1
3,3,1.68895421567803,19.888181810864552,3.448806454564017,False,none,15,False,-1
4,4,2.3233845374056603,18.364762017607635,5.220970849451601,False,none,15,False,-1
5,5,3.166874438134126,16.327702279318085,7.589270673700837,False,none,15,False,-1
6,6,4.266200861334602,13.652069243732472,10.69755189002745,False,none,15,False,-1
7,7,5.66261834386225,10.21702981150594,14.683810882751294,False,none,15,False,-1
8,8,7.372324294744642,5.9457256768882925,19.63298012572266,False,none,15,False,-1
9,9,9.253456834346242,1.072714463070292,25.259697699604413,False,none,15,False,-1
10,10,9.452407094281552,9.861642941874554e-07,27.179381501312886,False,none,15,False,-1
11,11,9.28381851259608,9.861642941874554e-07,28.230515817158768,False,none,15,False,-1
12,12,9.11823679419235,9.861642941874554e-07,29.2629026167322,False,none,15,False,-1
13,13,8.955608309569158,9.861642941874554e-07,30.27687627504542,False,none,15,False,-1
14,14,8.795880385823951,9.861642941874554e-07,31.272765202805868,False,none,15,False,-1
15,15,8.639001289552407,9.861642941874554e-07,32.25089195303595,False,none,15,False,-1
16,16,8.484920210099675,9.861642941874554e-07,33.21157332549984,False,none,15,False,-1
17,17,8.33358724309637,9.861642941874554e-07,34.155120469355154,False,none,15,False,-1
18,18,8.184953374271654,9.861642941874554e-07,35.08183898407681,False,none,15,False,-1
19,19,8.038970463599565,9.861642941874554e-07,35.99202901830333,False,none,15,False,-1
20,20,7.895591229696026,9.861642941874554e-07,36.88598536711986,False,none,15,False,-1
21,21,7.754769234476695,9.861642941874554e-07,37.763997567715286,False,none,15,False,-1
22,22,7.616458868150679,9.861642941874554e-07,38.6263499929449,False,none,15,False,-1
23,23,7.480615334416862,9.861642941874554e-07,39.47332194363002,False,none,15,False,-1
24,24,7.3471946359454945,9.861642941874554e-07,40.30518773907889,False,none,15,False,-1
25,25,7.216153560171369,9.861642941874554e-07,41.12221680566489,False,none,15,False,-1
26,26,7.087449665246958,9.861642941874554e-07,41.924673764407586,False,none,15,False,-1
27,27,6.961041266317014,9.861642941874554e-07,42.71281851654917,False,none,15,False,-1
28,28,6.836887422025069,9.861642941874554e-07,43.48690632768527,False,none,15,False,-1
29,29,6.714947921206823,9.861642941874554e-07,44.247187910730474,False,none,15,False,-1
30,30,6.595183269933898,9.861642941874554e-07,44.99390950669924,False,none,15,False,-1
31,31,6.477554678659657,9.861642941874554e-07,45.727312964850626,False,none,15,False,-1
32,32,6.362024049872168,9.861642941874554e-07,46.44763581967089,False,none,15,False,-1
33,33,6.248553970796302,9.861642941874554e-07,47.15511133637525,False,none,15,False,-1
34,34,6.137107690437879,9.861642941874554e-07,47.84996865403555,False,none,15,False,-1
35,35,6.027649113273713,9.861642941874554e-07,48.53243282492212,False,none,15,False,-1
36,36,5.920142787576639,9.861642941874554e-07,49.202724887296334,False,none,15,False,-1
37,37,5.814553893905803,9.861642941874554e-07,49.86106193717246,False,none,15,False,-1
38,38,5.710848233849904,9.861642941874554e-07,50.50765719850263,False,none,15,False,-1
39,39,5.60899221895217,9.861642941874554e-07,51.142720092228494,False,none,15,False,-1
40,40,5.508952859794241,9.861642941874554e-07,51.766456304342256,False,none,15,False,-1
41,41,5.410697755390399,9.861642941874554e-07,52.37906785201266,False,none,15,False,-1
42,42,5.314195082597259,9.861642941874554e-07,52.98075314961462,False,none,15,False,-1
43,43,5.219413585886227,9.861642941874554e-07,53.57170707249695,False,none,15,False,-1
44,44,5.126322567162782,9.861642941874554e-07,54.15212102045826,False,none,15,False,-1
45,45,5.034891875864397,9.861642941874554e-07,54.72218297948548,False,none,15,False,-1
46,46,4.945091899166903,9.861642941874554e-07,55.282077582816314,False,none,15,False,-1
47,47,4.856893552424161,9.861642941874554e-07,55.83198617054694,False,none,15,False,-1
0,0,0.6546826243812278,18.278688667968662,0.5218183464374183,False,none,16,True,16
1,1,0.9330879740853528,17.522099267326777,1.2612671208836441,False,none,16,True,16
2,2,1.3243441773434599,16.457038238621628,2.302224519436383,False,none,16,True,16
3,3,1.8687452172269028,14.97151900207011,3.7541753835645926,False,none,16,True,16
4,4,2.615726389843615,12.92613456846064,5.753440416403086,False,none,16,True,16
5,5,3.6203454104726918,10.161229016783015,8.456201185176676,False,none,16,True,16
6,6,4.929114689047109,6.530004219139845,12.006220161423338,False,none,16,True,16
7,7,6.5007057257713505,2.0885952121861573,16.349432997324186,False,none,16,True,16
8,8,7.086640323099516,8.334910853811367e-07,18.61686515675766,False,none,16,True,16
9,9,6.9501500536389615,8.334910853811367e-07,19.242346836610892,False,none,16,True,16
10,10,6.816288615923256,8.334910853811367e-07,19.855781605703974,False,none,16,True,16
11,11,6.685005377636389,8.334910853811367e-07,20.45740149219685,False,none,16,True,16
12,12,6.556250681696033,8.334910853811367e-07,21.047434055133788,False,none,16,True,16
13,13,6.429975827481666,8.334910853811367e-07,21.6261024704676,False,none,16,True,16
14,14,6.306133052397355,8.334910853811367e-07,22.193625615550165,False,none,16,True,16
15,15,6.184675513809978,8.334910853811367e-07,22.750218151902555,False,none,16,True,16
16,16,6.065557231502565,8.334910853811367e-07,22.91397994301046,True,bacterial,16,True,16
17,17,5.948733194473335,8.334910853811367e-07,23.07458764468123,True,bacterial,16,True,16
18,18,5.834159215023465,8.334910853811367e-07,23.232102005412607,True,bacterial,16,True,16
19,19,5.721791956537334,8.334910853811367e-07,23.3865826036476,True,bacterial,16,True,16
20,20,5.611588917055155,8.334910853811367e-07,23.53808787035857,True,bacterial,16,True,16
21,21,5.503508413217742,8.334910853811367e-07,23.686675111119666,True,bacterial,16,True,16
22,22,5.397509564535894,8.334910853811367e-07,23.83240052773303,True,bacterial,16,True,16
23,23,5.2935522778346655,8.334910853811367e-07,23.97531923961452,True,bacterial,16,True,16
24,24,5.191597232170296,8.334910853811367e-07,24.1154853045297,True,bacterial,16,True,16
25,25,5.091605863920875,8.334910853811367e-07,24.252951739090907,True,bacterial,16,True,16
26,26,4.993540352209386,8.334910853811367e-07,24.38777053879742,True,bacterial,16,True,16
27,27,4.897363604607643,8.334910853811367e-07,24.519992697689435,True,bacterial,16,True,16
28,28,4.80303924307331,8.334910853811367e-07,24.649668227681627,True,bacterial,16,True,16
29,29,4.710531590226762,8.334910853811367e-07,24.776846177429448,True,bacterial,16,True,16
30,30,4.619805655865727,8.334910853811367e-07,24.90157465086863,True,bacterial,16,True,16
31,31,4.530827123673521,8.334910853811367e-07,25.023900825488436,True,bacterial,16,True,16
32,32,4.443562338283935,8.334910853811367e-07,25.143870970114644,True,bacterial,16,True,16
33,33,4.357978292544986,8.334910853811367e-07,25.261530462419117,True,bacterial,16,True,16
34,34,4.2740426150238715,8.334910853811367e-07,25.376923806097796,True,bacterial,16,True,16
35,35,4.191723557772162,8.334910853811367e-07,25.4900946476909,True,bacterial,16,True,16
36,36,4.11098998431883,8.334910853811367e-07,25.601085793089887,True,bacterial,16,True,16
37,37,4.031811357870564,8.334910853811367e-07,25.709939223759488,True,bacterial,16,True,16
38,38,3.954157729811076,8.334910853811367e-07,25.816696112548655,True,bacterial,16,True,16
39,39,3.877999728318148,8.334910853811367e-07,25.921396839339646,True,bacterial,16,True,16
40,40,3.8033085472796704,8.334910853811367e-07,26.024081006286075,True,bacterial,16,True,16
41,41,3.730055935395216,8.334910853811367e-07,26.124787452795875,True,bacterial,16,True,16
42,42,3.6582141855037698,8.334910853811367e-07,26.223554270203365,True,bacterial,16,True,16
43,43,3.5877561240844646,8.334910853811367e-07,26.320418816203436,True,bacterial,16,True,16
44,44,3.5186551009673237,8.334910853811367e-07,26.415417728997085,True,bacterial,16,True,16
45,45,3.450884979287424,8.334910853811367e-07,26.508586941102248,True,bacterial,16,True,16
46,46,3.3844201255875577,8.334910853811367e-07,26.59996169296045,True,bacterial,16,True,16
47,47,3.3192354000987008,8.334910853811367e-07,26.68957654629911,True,bacterial,16,True,16
0,0,0.8208969408219436,23.212286096963563,0.6876025838507388,False,none,17,False,-1
1,1,1.2408679707985004,22.144245893583452,1.7188701915371296,False,none,17,False,-1
2,2,1.862324647413326,20.559949809604312,3.248710465363969,False,none,17,False,-1
3,3,2.7665185792163562,18.24648770460497,5.482852091873766,False,none,17,False,-1
4,4,4.051178551329841,14.94185128908047,8.67460228490353,False,none,17,False,-1
5,5,5.816129561003596,10.364972269066758,13.095998006816991,False,none,17,False,-1
6,6,8.107299815992894,4.341339069346674,18.916912661526805,False,none,17,False,-1
7,7,9.593747182715596,9.99302040348299e-07,23.3549109137681,False,none,17,False,-1
8,8,9.41996252925854,9.99302040348299e-07,24.33689521800094,False,none,17,False,-1
9,9,9.24932587448862,9.99302040348299e-07,25.301091499879565,False,none,17,False,-1
10,10,9.08178019372525,9.99302040348299e-07,26.24782198199484,False,none,17,False,-1
11,11,8.917269495327426,9.99302040348299e-07,27.177403049663535,False,none,17,False,-1
12,12,8.755738802010914,9.99302040348299e-07,28.090145356497104,False,none,17,False,-1
13,13,8.59713413241448,9.99302040348299e-07,28.9863539285631,False,none,17,False,-1
14,14,8.441402483077399,9.99302040348299e-07,29.866328266222876,False,none,17,False,-1
15,15,8.288491810721187,9.99302040348299e-07,30.730362444249977,False,none,17,False,-1
16,16,8.13835101483337,9.99302040348299e-07,31.578745210242,False,none,17,False,-1
17,17,7.990929920607926,9.99302040348299e-07,32.41176008101705,False,none,17,False,-1
18,18,7.846179262170203,9.99302040348299e-07,33.22968543740267,False,none,17,False,-1
19,19,7.704050666082128,9.99302040348299e-07,34.032794617440985,False,none,17,False,-1
20,20,7.564496635192997,9.99302040348299e-07,34.82135600764117,False,none,17,False,-1
21,21,7.427470532759186,9.99302040348299e-07,35.59563313271225,False,none,17,False,-1
22,22,7.292926566877486,9.99302040348299e-07,36.355884743523866,False,none,17,False,-1
23,23,7.160819775124463,9.99302040348299e-07,37.102364903902824,False,none,17,False,-1
24,24,7.031106009569966,9.99302040348299e-07,37.835323075315415,False,none,17,False,-1
25,25,6.90374192204016,9.99302040348299e-07,38.555004200139884,False,none,17,False,-1
26,26,6.778684949560268,9.99302040348299e-07,39.26164878392346,False,none,17,False,-1
27,27,6.655893300204861,9.99302040348299e-07,39.955492975336284,False,none,17,False,-1
28,28,6.53532593910103,9.99302040348299e-07,40.63676864526184,False,none,17,False,-1
29,29,6.416942574677403,9.99302040348299e-07,41.305703464497796,False,none,17,False,-1
30,30,6.3007036466708115,9.99302040348299e-07,41.962520971525414,False,none,17,False,-1
31,31,6.18657031420069,9.99302040348299e-07,42.60744063989615,False,none,17,False,-1
32,32,6.074504435713452,9.99302040348299e-07,43.24067799155749,False,none,17,False,-1
33,33,5.964468560564804,9.99302040348299e-07,43.862444644417884,False,none,17,False,-1
34,34,5.856425916537758,9.99302040348299e-07,44.47294838287711,False,none,17,False,-1
35,35,5.750340397472763,9.99302040348299e-07,45.072393227723325,False,none,17,False,-1
36,36,5.646176551276809,9.99302040348299e-07,45.660979503888534,False,none,17,False,-1
37,37,5.5438995680541,9.99302040348299e-07,46.23890390751722,False,none,17,False,-1
38,38,5.443475268460622,9.99302040348299e-07,46.80635957176976,False,none,17,False,-1
39,39,5.344870092283375,9.99302040348299e-07,47.363536131356476,False,none,17,False,-1
40,40,5.248051087245,9.99302040348299e-07,47.91061978579792,False,none,17,False,-1
41,41,5.152985897969596,9.99302040348299e-07,48.44779336177445,False,none,17,False,-1
42,42,5.059642755171414,9.99302040348299e-07,48.97523637421644,False,none,17,False,-1
43,43,4.96799046507682,9.99302040348299e-07,49.4931250860763,False,none,17,False,-1
44,44,4.8779983989210445,9.99302040348299e-07,50.00163256767791,False,none,17,False,-1
45,45,4.789636482794112,9.99302040348299e-07,50.50092875409305,False,none,17,False,-1
46,46,4.702875187553819,9.99302040348299e-07,50.991180502138974,False,none,17,False,-1
47,47,4.617685518949269,9.99302040348299e-07,51.47255164618616,False,none,17,False,-1
0,0,0.6773121800488049,17.205547052809592,0.559217670554484,False,none,18,False,-1
1,1,1.0074210743352756,16.31915537649765,1.3856089005400465,False,none,18,False,-1
2,2,1.4897301831526792,15.021094823986006,2.595935720659243,False,none,18,False,-1
3,3,2.1844107915898925,13.144982423297549,4.3455325365703,False,none,18,False,-1
4,4,3.163968781256515,10.48547868983804,6.826312723847452,False,none,18,False,-1
5,5,4.498891513664354,6.829782286636893,10.237719072115278,False,none,18,False,-1
6,6,6.170408899417887,2.161017828491437,14.598475385967303,False,none,18,False,-1
7,7,6.77354475451234,9.382159430756563e-07,16.931550948309983,False,none,18,False,-1
8,8,6.625835356686707,9.382159430756563e-07,17.69035909652489,False,none,18,False,-1
9,9,6.481347032400841,9.382159430756563e-07,18.432620045414954,False,none,18,False,-1
10,10,6.340009540192003,9.382159430756563e-07,19.158694637249187,False,none,18,False,-1
11,11,6.201754170336162,9.382159430756563e-07,19.86893584549594,False,none,18,False,-1
12,12,6.066513711446378,9.382159430756563e-07,20.563688946412608,False,none,18,False,-1
13,13,5.934222417649458,9.382159430756563e-07,21.243291687664687,False,none,18,False,-1
14,14,5.804815976295167,9.382159430756563e-07,21.90807445420909,False,none,18,False,-1
15,15,5.678231477229871,9.382159430756563e-07,22.558360426140524,False,none,18,False,-1
16,16,5.554407382254651,9.382159430756563e-07,23.194465735590438,False,none,18,False,-1
17,17,5.433283495189668,9.382159430756563e-07,23.81669962051134,False,none,18,False,-1
18,18,5.314800932599933,9.382159430756563e-07,24.425364575063554,False,none,18,False,-1
19,19,5.198902095176187,9.382159430756563e-07,25.020756496636416,False,none,18,False,-1
20,20,5.08553063970908,9.382159430756563e-07,25.603164829821672,False,none,18,False,-1
21,21,4.97463145170755,9.382159430756563e-07,26.172872707077513,False,none,18,False,-1
22,22,4.866150618588227,9.382159430756563e-07,26.730157086459084,False,none,18,False,-1
23,23,4.760035403476676,9.382159430756563e-07,27.27528888620601,False,none,18,False,-1
24,24,4.656234219552869,9.382159430756563e-07,27.808533116533994,False,none,18,False,-1
25,25,4.554696604566624,9.382159430756563e-07,28.330149010553296,False,none,18,False,-1
26,26,4.455373199679122,9.382159430756563e-07,28.840390132963496,False,none,18,False,-1
27,27,4.358215721107022,9.382159430756563e-07,29.339504525722404,False,none,18,False,-1
28,28,4.263176936906434,9.382159430756563e-07,29.827734827310756,False,none,18,False,-1
29,29,4.170210645121434,9.382159430756563e-07,30.305318384987004,False,none,18,False,-1
30,30,4.0792716513041665,9.382159430756563e-07,30.77248737027031,False,none,18,False,-1
31,31,3.9903157465634673,9.382159430756563e-07,31.22946889170846,False,none,18,False,-1
32,32,3.90329968604861,9.382159430756563e-07,31.676485105410585,False,none,18,False,-1
33,33,3.818181167948282,9.382159430756563e-07,32.11375332293289,False,none,18,False,-1
34,34,3.734918812928323,9.382159430756563e-07,32.5414861169105,False,none,18,False,-1
35,35,3.6534721439828375,9.382159430756563e-07,32.95989142456569,False,none,18,False,-1
36,36,3.57380156680922,9.382159430756563e-07,33.36917264852472,False,none,18,False,-1
37,37,3.495868350506273,9.382159430756563e-07,33.76952875597483,False,none,18,False,-1
38,38,3.419634608778249,9.382159430756563e-07,34.16115437522232,False,none,18,False,-1
39,39,3.34506328151381,9.382159430756563e-07,34.54423989032445,False,none,18,False,-1
40,40,3.2721181167613556,9.382159430756563e-07,34.91897153368529,False,none,18,False,-1
41,41,3.2007636530970522,9.382159430756563e-07,35.28553147663416,False,none,18,False,-1
42,42,3.130965202408594,9.382159430756563e-07,35.64409791786834,False,none,18,False,-1
43,43,3.06268883302336,9.382159430756563e-07,35.99484517012649,False,none,18,False,-1
44,44,2.995901353209478,9.382159430756563e-07,36.337943744946614,False,none,18,False,-1
45,45,2.930570295031106,9.382159430756563e-07,36.67356043560412,False,none,18,False,-1
46,46,2.8666638985906996,9.382159430756563e-07,37.00185839806198,False,none,18,False,-1
47,47,2.804151096552906,9.382159430756563e-07,37.3229972304741,False,none,18,False,-1
0,0,0.6813208140821309,20.139625509542498,0.4875594766881314,False,none,19,False,-1
1,1,0.9605142119937576,19.404558289860756,1.1706690756777187,False,none,19,False,-1
2,2,1.3481907501592898,18.381795433173423,2.1212369079093385,False,none,19,False,-1
3,3,1.8810374554641338,16.97202415131112,3.4316844329375122,False,none,19,False,-1
4,4,2.6033470545643476,15.053307702250027,5.215580625283846,False,none,19,False,-1
5,5,3.5642703284382256,12.486269625691504,7.602920951049201,False,none,19,False,-1
6,6,4.809315234764514,9.132794417736791,10.722922291357047,False,none,19,False,-1
7,7,6.352074563523522,4.920903287554478,14.64418420203281,False,none,19,False,-1
8,8,7.911634242801576,0.44303045790493184,18.823095486312102,False,none,19,False,-1
9,9,7.880434961549054,7.881343593437263e-07,19.85363134618395,False,none,19,False,-1
10,10,7.733947540213778,7.881343593437263e-07,20.629189101544238,False,none,19,False,-1
11,11,7.5901831362097525,7.881343593437263e-07,21.39033021150262,False,none,19,False,-1
12,12,7.449091131506064,7.881343593437263e-07,22.13732266634847,False,none,19,False,-1
13,13,7.310621849072653,7.881343593437263e-07,22.870429474369992,False,none,19,False,-1
14,14,7.174726535363965,7.881343593437263e-07,23.589908754592074,False,none,19,False,-1
15,15,7.041357343157084,7.881343593437263e-07,24.29601382763753,False,none,19,False,-1
16,16,6.910467314702451,7.881343593437263e-07,24.988993304933267,False,none,19,False,-1
17,17,6.782010365167878,7.881343593437263e-07,25.66909117636377,False,none,19,False,-1
18,18,6.655941266429061,7.881343593437263e-07,26.33654689608998,False,none,19,False,-1
19,19,6.532215631119287,7.881343593437263e-07,26.991595466995964,False,none,19,False,-1
20,20,6.41078989701784,7.881343593437263e-07,27.634467523342394,False,none,19,False,-1
21,21,6.291621311693902,7.881343593437263e-07,28.26538941206731,False,none,19,False,-1
22,22,6.174667917463886,7.881343593437263e-07,28.884583272427502,False,none,19,False,-1
23,23,6.059888536587675,7.881343593437263e-07,29.492267114374982,False,none,19,False,-1
24,24,5.9472427568100645,7.881343593437263e-07,30.08865489510586,False,none,19,False,-1
25,25,5.836690917090206,7.881343593437263e-07,30.673956594613884,False,none,19,False,-1
26,26,5.728194093657139,7.881343593437263e-07,31.2483782895175,False,none,19,False,-1
27,27,5.6217140863023465,7.881343593437263e-07,31.812122225632113,False,none,19,False,-1
28,28,5.517213404929815,7.881343593437263e-07,32.36538688917892,False,none,19,False,-1
29,29,5.41465525634266,7.881343593437263e-07,32.90836707674134,False,none,19,False,-1
30,30,5.314003531038241,7.881343593437263e-07,33.44125396517644,False,none,19,False,-1
31,31,5.215222795787084,7.881343593437263e-07,33.96423515090489,False,none,19,False,-1
32,32,5.118278271461982,7.881343593437263e-07,34.477494767291766,False,none,19,False,-1
33,33,5.023135825179127,7.881343593437263e-07,34.981213526254244,False,none,19,False,-1
34,34,4.929761958558694,7.881343593437263e-07,35.47556878041432,False,none,19,False,-1
35,35,4.838123795910123,7.881343593437263e-07,35.96073458565028,False,none,19,False,-1
36,36,4.748189072641028,7.881343593437263e-07,36.43688176246411,False,none,19,False,-1
37,37,4.659926123951114,7.881343593437263e-07,36.90417795584003,False,none,19,False,-1
38,38,4.573303873618852,7.881343593437263e-07,37.36278769461196,False,none,19,False,-1
39,39,4.4882918230921955,7.881343593437263e-07,37.812872449221196,False,none,19,False,-1
40,40,4.404860040778206,7.881343593437263e-07,38.254590688421054,False,none,19,False,-1
41,41,4.32297915147022,7.881343593437263e-07,38.688097935253296,False,none,19,False,-1
42,42,4.242620325970947,7.881343593437263e-07,39.113546821987164,False,none,19,False,-1
43,43,4.163755271023772,7.881343593437263e-07,39.53108714342682,False,none,19,False,-1
44,44,4.086356219280465,7.881343593437263e-07,39.940865910025934,False,none,19,False,-1
45,45,4.010395919579882,7.881343593437263e-07,40.34302739935575,False,none,19,False,-1
46,46,3.9358476273001157,7.881343593437263e-07,40.737713207184335,False,none,19,False,-1
47,47,3.8626850949840548,7.881343593437263e-07,41.125062297108244,False,none,19,False,-1
0,0,0.6619848016128737,20.12358272266619,0.5315976318473514,False,none,20,False,-1
1,1,0.9904452519852942,19.388810212983884,1.3219819994558177,False,none,20,False,-1
2,2,1.4737290756244967,18.30550589139348,2.4871615302920747,False,none,20,False,-1
3,3,2.1754985957928246,16.72772709293684,4.183938372931612,False,none,20,False,-1
4,4,3.1756298786992208,14.469146566222175,6.612338593333459,False,none,20,False,-1
5,5,4.563733494243041,11.313668055849076,10.003988368419478,False,none,20,False,-1
6,6,6.415138117412794,7.061388195250781,14.572263560069322,False,none,20,False,-1
7,7,8.656783168255336,1.7928531247173902,20.226145466683292,False,none,20,False,-1
8,8,9.20999308387556,9.72014453584689e-07,22.592398773797424,False,none,20,False,-1
9,9,9.042528269880643,9.72014453584689e-07,23.45647790773253,False,none,20,False,-1
10,10,8.878108458438252,9.72014453584689e-07,24.304845543200287,False,none,20,False,-1
11,11,8.71667828188175,9.72014453584689e-07,25.137787364365003,False,none,20,False,-1
12,12,8.558183379358177,9.72014453584689e-07,25.955583860468693,False,none,20,False,-1
13,13,8.402570378524521,9.72014453584689e-07,26.758510420274092,False,none,20,False,-1
14,14,8.249786877553499,9.72014453584689e-07,27.546837424910567,False,none,20,False,-1
15,15,8.09978142749831,9.72014453584689e-07,28.32083033886783,False,none,20,False,-1
16,16,7.952503514938412,9.72014453584689e-07,29.08074979953966,False,none,20,False,-1
17,17,7.80790354496162,9.72014453584689e-07,29.826851705032368,False,none,20,False,-1
18,18,7.66593282450801,9.72014453584689e-07,30.55938730010623,False,none,20,False,-1
19,19,7.526543545889227,9.72014453584689e-07,31.27860326121202,False,none,20,False,-1
20,20,7.389688770766352,9.72014453584689e-07,31.984741779161503,False,none,20,False,-1
